Cidade de produção,Classificação,Data de aquisição,Data de produção/datação,Dimensões,Document,Estado de conservação,Estado de produção,Informações sobre o autor,Link do Item,Marcas/Inscrições,Material/Técnica,Modo de aquisição,Número de registro,País de produção,Procedência,Título,Data do 1º registro,Exposições,Catalogador,Notas sobre o estado de conservação,Denominação,Outros números,Estilos/Temas,Descrição de conteúdo,Resumo descritivo,Duração,Bibliografia
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,28/04/1951,1854/1856 (circa),"Obra: 26,0 x 20,1 cm",39103,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-de-traje-37/,,Aquarela sobre papel,Transferência,MVM0010,Itália,Museu Nacional de Belas Artes,Estudo de traje,,,,,Pintura,"""Inv.010-mvm"" (atribuído pelo MVM).",,Este estudo de traje foi realizado durante o primeiro período de pensionato de Victor Meirelles na Itália (1853/1856).,"Figura feminina sentada, com pé direito apoiado sobre uma almofada, rosto virado para a esquerda, braço esquerdo apoiado no joelho esquerdo, vestindo uma saia marrom, avental branco, blusa com mangas azuis, luvas brancas, cabelos de cor preta, toucado marrom e fita vermelha nos cabelos.",,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,28/04/1951,1854/1856 (circa),"Obra: 28,6 x 20,1 cm",39100,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-de-traje-36/,,Aquarela sobre papel,Transferência,MVM0009,Itália,Museu Nacional de Belas Artes,Estudo de traje,,Projeto Victor em 4D - Exposição de Longa Duração do Museu Victor Meirelles - Módulo 2. Dimensão Histórica | Artistas catarinenses no acervo do Museu Victor Meirelles,,,Pintura,"""Inv.009-mvm"" (atribuído pelo MVM).",,Este estudo de traje foi realizado durante o primeiro período de pensionato de Victor Meirelles na Itália (1853/1856).,"Figura feminina apoiada com pé direito, e esquerdo com sapato preto, mãos direita segurando um jarro de cerâmica e mão esquerda apoiando um jarro de cerâmica, blusa branca com decote aberto, saia azul com faixa na barra vermelha, branco e azul, toucado branco na cabeça.",,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,28/04/1951,1854/1856 (circa),"Obra: 26,9 x 20,1 cm",39097,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-de-traje-35/,,Aquarela e grafite sobre papel colado em cartão,Transferência,MVM0008,Itália,Museu Nacional de Belas Artes,Estudo de traje,,,,,Pintura,"""Inv.008-mvm"" (atribuído pelo MVM).",,Este estudo de traje foi realizado durante o primeiro período de pensionato de Victor Meirelles na Itália (1853/1856).,"Figura feminina ajoelhada em almofada cinza, hábito de freira bege, véu cinza, mãos postas em posição de oração.",,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,28/04/1951,1854/1856 (circa),"Obra: 28,3 x 21,0 cm",39094,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-de-traje-34/,"“2543-1” (vcse), grafite “Esposa d’Almeida” (csd), grafite",Aquarela sobre papel,Transferência,MVM0007,Itália,Museu Nacional de Belas Artes,Estudo de traje,,,,,Pintura,"""PNM n° 84.7 (2), ""2543-1"" (vcse, grafite), ""Inv.007-mvm"" (atribuído pelo MVM).",,Este estudo de traje foi realizado durante o primeiro período de pensionato de Victor Meirelles na Itália (1853/1856).,"Figura feminina em pé, de perfil, mão direita cruzada sobre a cintura, rosto virado a direita, mão esquerda levantada na altura da cintura, vestindo saia azul com barrado branco, sobresaia branca, blusa branca, colar e brincos, cabelos pretos amarrados atrás.",,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,28/04/1951,1854/1856 (circa),"Obra: 28,9 x 22,8 cm",39090,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-de-traje-33/,"“2544-1” (vcse, grafite)",Aquarela sobre papel,Transferência,MVM0006,Itália,Museu Nacional de Belas Artes,Estudo de traje,,Projeto Victor em 4D - Exposição de Longa Duração do Museu Victor Meirelles - Módulo 2. Dimensão Histórica,,,Pintura,"""PNM n° 84.7 (2), ""2544-1"" (vcse, grafite), ""Inv.006-mvm"" (atribuído pelo MVM)",,Este estudo de traje foi realizado durante o primeiro período de pensionato de Victor Meirelles na Itália (1853/1856).,"Figura feminina de pé e perfil, vestindo saia marrom, com blusa bufante branca sobreposta a outra vermelha de punho branco, avental azul com decoração branca, vermelho e azul no barrado, lateral e cintura, colar de contas vermelho com duas voltas, toucado branco, sapatos pretos.",,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,28/04/1951,1854/1856 (circa),"Obra: 27,4 x 20,6 cm",39087,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-de-traje-32/,,Aquarela sobre papel,Transferência,MVM0005,Itália,Museu Nacional de Belas Artes,Estudo de traje,,Projeto Victor em 4D - Exposição de Longa Duração do Museu Victor Meirelles - Módulo 2. Dimensão Histórica | Artistas catarinenses no acervo do Museu Victor Meirelles,,,Pintura,"""Inv.005-mvm"" (atribuído pelo MVM)",,Este estudo de traje foi realizado durante o primeiro período de pensionato de Victor Meirelles na Itália (1853/1856).,"Figura feminina em pé, corpo de frente, cabeça levemente virada à esquerda, mão direita apoiada num muro, mão esquerda dobrada na cintura, vestindo sai amarela, avental branco, blusa de mangas comprida branca, corpete azul, vermelho e branco, brincos, cabelos pretos preso atrás.",,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,28/04/1951,1854/1856 (circa),"Obra: 29,5 x 22,3 cm",39084,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-de-traje-31/,,Aquarela sobre papel,Transferência,MVM0004,Itália,Museu Nacional de Belas Artes,Estudo de traje,,,,,Pintura,"""Inv.004-mvm"" (atribuído pelo MVM)",,Este estudo de traje foi realizado durante o primeiro período de pensionato de Victor Meirelles na Itália (1853/1856).,"Figura feminina sentada com mãos sobre as pernas, lenço amarelo no cabelo, avental azul, saia marrom, blusa branca com mangas compridas.",,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,28/04/1951,1854/1856 (circa),"Obra: 29,0 x 19,5 cm",39081,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-de-traje-30/,Ilegível (csd) em grafite.,Aquarela sobre papel,Transferência,MVM0003,Itália,Museu Nacional de Belas Artes,Estudo de traje,,Projeto Victor em 4D - Exposição de Longa Duração do Museu Victor Meirelles - Módulo 2. Dimensão Histórica | Artistas catarinenses no acervo do Museu Victor Meirelles,,,Pintura,,,Este estudo de traje foi realizado durante o primeiro período de pensionato de Victor Meirelles na Itália (1853/1856).,"Figura feminina de perfil olhando para a direita, braços cruzados sobrepondo a mão esquerda na cintura, vestindo saia em tons de bege e cinza, avental azul, casaco curto azul, cabelos pretos presos com uma fita bege, brincos de pérola.",,
,02 Artes Visuais/Cinematográfica > 02.2 Desenho,1970,,"Obra: 13,3 x 21,0 cm",39079,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-para-retrato-7/,Carimbo da Exposição “Victor Meirelles 1903 – Escola Nacional de Belas Artes” (csd),Grafite sobre papel,Doação,MVM0002,,Almirante Lucas Boiteux,Estudo para retrato,,Viagem em torno do museu: 60 anos de Museu Victor Meirelles,,,Desenho,"""sala 6"", ""Inv.002-mvm"" (atribuído pelo MVM).",,,"Estudo de mão direita e mão esquerda estendidas para baixo. Mão direita com dedos estendidos e polegar escondido. Mão esquerda com dedos levemente flexionados para dentro da palma da mão. Insinuação de punhos de manga. (Revisto por Rafael Muniz de Moura, 14/01/2013).",,
Ronciglione,02 Artes Visuais/Cinematográfica > 02.2 Desenho,28/04/1951,1853/1856 (circa),"Obra: 28,7 x 44,0 cm Passe-partout: *Obra encapsulada – tamanho do conjunto: 45,2 x 60,4 cm",39076,Bom,Viterbo,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/vista-de-ronciglione-3/,“plano” (ebc) “arvores” (ebe) “Ronciglione” (cie) “MVM 002” (vcid) *Todas as inscrições em grafite.,Grafite sobre papel,Transferência,MVM0001,Itália,Museu Nacional de Belas Artes,Vista de Ronciglione,,Viagem em torno do museu | Viagem em torno do museu: 60 anos de Museu Victor Meirelles | Estudos de Trajes Italianos | Artistas catarinenses no acervo do Museu Victor Meirelles,,Obra encapsulada,Desenho,"""P N M - nº 84. 5"", ""Inv.001-mvm"" (atribuído pelo MVM).",Paisagem,Este estudo para paisagem foi realizado durante o primeiro período de pensionato de Victor Meirelles na Itália (1853/1856),"Agrupamento de edificações sobre um morrote. No lado esquerdo terminando em barranco com algumas casas em baixo. Pedras soltas rodeadas por vegetação “morro”.
Paisagem com vista da cidade de Ronciglione, Itália. Na porção esquerda, conjunto de edificações térreas e com no máximo três pavimentos. Destaca-se próxima à margem esquerda igreja com uma cúpula e uma torre. Na porção direita, traços soltos para representar a vegetação. Na porção central, hachuras. No canto inferior à direita representação de rochas soltas. No canto inferior à esquerda, traços soltos que constituem um morro onde as construções estão apresentadas. Pequeno grupo de casas embaixo no centro. Terço superior destinado ao céu (sem traços). Por Fernando Chíquio Boppré, 09/11/2011.",,
