Autor,Classificação,Data de produção,Denominação,Document,Estado de conservação,Link do Item,Local de produção,Modo de aquisição,Número de registro,Resumo descritivo,Título,Material/Técnica
Não identificado ,10 Comunicação > 10.1 Documento,Março de 1959,Fotografia,14082,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-com-sua-sobrinha-a-pianista-sonia-maria-strutt-e-milne-charnley-ou-dr-stuart-quan-no-alrae-hotel/,,Doação,1977.16.213,,"Villa-Lobos com sua sobrinha, a pianista Sonia Maria Strutt e Milne Charnley ou Dr. Stuart Quan, no Alrae Hotel",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,Março de 1959,Fotografia,14084,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-entre-os-pianistas-sonia-maria-strutt-e-bernard-segall-no-alrae-hotel/,,Doação,1977.16.212,,"Villa-Lobos entre os pianistas Sonia Maria Strutt e Bernard Segall, no Alrae Hotel",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,10/12/1958,Fotografia,14086,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/concerto-com-32-violoncelos-the-violoncello-society-e-a-soprano-phyllis-curtin-no-town-hall/,,Doação,1977.16.323,,"Concerto com 32 violoncelos (The Violoncello Society) e a soprano Phyllis Curtin, no Town Hall",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,10/12/1958,Fotografia,14088,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-regendo-concerto-com-32-violoncelistas-the-violoncello-society-e-a-soprano-phyllis-curtin-no-town-hall-5/,,Doação,1977.16.211,,"Villa-Lobos regendo concerto com 32 violoncelistas (The Violoncello Society) e a soprano Phyllis Curtin, no Town Hall",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,10/12/1958,Fotografia,14090,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-regendo-concerto-com-32-violoncelistas-the-violoncello-society-e-a-soprano-phyllis-curtin-no-town-hall-4/,,Doação,1977.16.210,,"Villa-Lobos regendo concerto com 32 violoncelistas (The Violoncello Society) e a soprano Phyllis Curtin, no Town Hall",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,10/12/1958,Fotografia,14092,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-regendo-concerto-com-32-violoncelistas-the-violoncello-society-e-a-soprano-phyllis-curtin-no-town-hall-3/,,Doação,1977.16.209,,"Villa-Lobos regendo concerto com 32 violoncelistas (The Violoncello Society) e a soprano Phyllis Curtin, no Town Hall",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,10/12/1958,Fotografia,14094,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-regendo-concerto-com-32-violoncelistas-the-violoncello-society-e-a-soprano-phyllis-curtin-no-town-hall-2/,,Doação,1977.16.208,,"Villa-Lobos regendo concerto com 32 violoncelistas (The Violoncello Society) e a soprano Phyllis Curtin, no Town Hall",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,10/12/1958,Fotografia,14096,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-regendo-concerto-com-32-violoncelistas-the-violoncello-society-e-a-soprano-phyllis-curtin-no-town-hall/,,Doação,1977.16.207,,"Villa-Lobos regendo concerto com 32 violoncelistas (The Violoncello Society) e a soprano Phyllis Curtin, no Town Hall",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,Dezembro de 1958,Fotografia,14098,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-no-ensaio-do-concerto-com-32-violoncelos-the-violoncello-society/,EUA > Nova York,Doação,2003.16.013,,Villa-Lobos no ensaio do concerto com 32 violoncelos (The Violoncello Society),Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,30/11/1958,Fotografia,14100,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/recepcao-na-residencia-da-cantora-mina-coe-4/,,Doação,2002.16.020,"Da dir. para esq.: o crítico Walter Allen, Arminda, Villa-Lobos, Mina Coe, e o maestro Roger Wagner. ",Recepção na residência da cantora Mina Coe,Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,30/11/1958,Fotografia,14102,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/markus-mizne-marido-de-felicja-blumental-arminda-villa-lobos-felicja-annette-celine-no-seu-aniversario/,,Doação,1983.16.080,,"Markus Mizne, marido de Felicja Blumental, Arminda, Villa-Lobos, Felicja, Annette Celine no seu aniversário",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,30/11/1958,Fotografia,14104,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/recepcao-na-residencia-da-cantora-mina-coe-3/,,Doação,1983.16.079,"Da dir. para esq.: o crítico Walter Arlen, Naomi Reynolds, Villa-Lobos, Caty Lester, Arminda, Conrad Lester, Bill White.",Recepção na residência da cantora Mina Coe,Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,30/11/1958,Fotografia,14106,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/almoco-oferecido-pela-fund-casper-libero-no-roof-de-sao-paulo/,,Doação,1983.16.078,"Da dir. para esq.: Armando Belardi, Villa-Lobos, Rossini Tavares de Lima, Arminda e Otacilio Braga.","Almoço oferecido pela Fund. Cásper Líbero, no “Roof” de São Paulo",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,30/11/1958,Fotografia,14108,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/recepcao-na-residencia-da-cantora-mina-coe-2/,,Doação,1983.16.077,"Da dir. para esq. de pé: o crítico Walter Arlen, o maestro Roger Wagner e os compositores Ernest Kanitz e John Vincent; sentados: o compositor Miklós Rózsa, a pianista Lillian Steuber, Villa-Lobos, a cantora Mina Coe, a mezzo-soprano Nan Merriman, a soprano Vera Jean Vary.",Recepção na residência da cantora Mina Coe,Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,30/11/1958,Fotografia,14110,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-entre-o-critico-walter-arlen-a-cantora-mina-coe-em-sua-residencia-e-o-maestro-roger-wagner-de-bigode-recepcao-em-los-angeles/,,Doação,1983.16.076,,"Villa-Lobos entre o crítico Walter Arlen, a cantora Mina Coe em sua residência e o maestro Roger Wagner, de bigode. Recepção em Los Angeles",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,30/11/1958,Fotografia,14112,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/homenagem-a-villa-lobos-e-arminda-na-residencia-da-pianista-felicja-blumental-mizne-em-copacabana/,,Doação,1982.16.081,"Da dir. para esq., de pé: Marcus Mizne marido de Felicja (1º), Villa-Lobos (2º), Felicja Blumental Mizne (3ª), Eurico Nogueira França (4º), Rodrigo Octavio Filho (5º), Arminda (6ª), Fructruoso Viana (7º).","Homenagem a Villa-Lobos e Arminda na residência da pianista Felicja Blumental Mizne, em Copacabana",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,30/11/1958,Fotografia,14114,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-entre-caty-lester-conrad-lester-bill-white-e-walter-arlen-recepcao-na-residencia-da-cantora-mina-coe/,,Doação,1982.16.080,,"Villa-Lobos e Arminda entre Caty Lester, Conrad Lester, Bill White e Walter Arlen. Recepção na residência da cantora Mina Coe",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,30/11/1958,Fotografia,14116,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/recepcao-na-residencia-da-cantora-mina-coe/,,Doação,1977.16.203,"Da dir. para esq. de pé: o crítico Walter Arlen, o maestro Roger Wagner e os compositores Ernest Kanitz e John Vincent; sentados: o compositor Miklós Rózsa, a pianista Lillian Steuber, Villa-Lobos, a cantora Mina Coe, a mezzo-soprano Nan Merriman, a soprano Vera Jean Vary.",Recepção na residência da cantora Mina Coe,Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,30/11/1958,Fotografia,14118,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/recepcao-na-residencia-da-cantora-mina-coe-villa-lobos-entre-o-critico-walter-arlen-a-cantora-mina-coe-e-o-maestro-roger-wagner-de-bigode/,,Doação,1977.16.202,,"Recepção na residência da cantora Mina Coe; Villa-Lobos entre o crítico Walter Arlen, a cantora Mina Coe e o maestro Roger Wagner (de bigode)",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,Novembro de 1958,Fotografia,14120,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-mel-ferrer-por-ocasiao-das-filmagens-de-green-mansions-2/,EUA,Doação,1977.16.201,,Villa-Lobos e Mel Ferrer (por ocasião das filmagens de Green Mansions),Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,Novembro de 1958,Fotografia,14122,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-mel-ferrer-por-ocasiao-das-filmagens-de-green-mansions/,EUA,Doação,1977.16.200,,Villa-Lobos e Mel Ferrer (por ocasião das filmagens de Green Mansions),Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,Novembro de 1958,Fotografia,14124,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-os-produtores-do-filme-green-mansions-em-recepcao-dos-estudios-mgm/,EUA,Doação,1977.16.198,,Villa-Lobos e os produtores do filme “Green Mansions” em recepção dos estúdios MGM,Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,24/10/1958,Fotografia,14126,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/heitor-villa-lobos-3/,,Doação,2001.16.014,"Com a dedicatória “A Cemy lembrança grata de Villa-Lobos. Rio, 24-10-58”.",Heitor Villa-Lobos,Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,23/10/1958,Fotografia,14128,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-manuel-bandeira-entre-alunos-do-colegio-santo-andre-em-botofogo-durante-a-1a-audicao-do-hino-do-colegio-santo-andre-com-musica-de-villa-lobos-e-letra-de-manuel-bandei/,,Doação,1987.16.036,,"Villa-Lobos e Manuel Bandeira entre alunos do Colégio Santo André, em Botofogo, durante a 1ª audição do “Hino do Colégio Santo André” com música de Villa-Lobos e letra de Manuel Bandeira",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,23/10/1958,Fotografia,14130,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-recebendo-uma-flamula-do-colegio-santo-andre-no-bairro-de-botafogo-no-dia-da-1a-audicao-do-hino-do-colegio-composto-por-villa-lobos-e-manuel-bandeira/,,Doação,1980.16.137,"No verso da foto, original, encontra-se carimbado “Jornal do Brasil/Dep. Fotográfico/Reporter: Ana/Fotografo: Andrade/Hora da entrega: 20: 10/data: 23-10-1958” e informações manuscritas “Colégio Santo André no Conservatório Nacional de Canto Orfeônico” e “Em cerimônia da qual participou Manuel Bandeira” e “Villa-Lobos conversando con una niña durante una demonstración de canto orfeônico”.","Villa-Lobos recebendo uma flâmula do Colégio Santo André, no bairro de Botafogo, no dia da 1ª audição do Hino do colégio composto por Villa-Lobos e Manuel Bandeira",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,22/09/1958,Fotografia,14132,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-com-arminda-numa-entrevista-ao-jornalista-brasileiro-hermenegildo-cavalcante-antes-de-seu-concerto-na-exposicao-de-bruxelas/,,Doação,1977.16.257,,"Villa-Lobos com Arminda, numa entrevista ao jornalista brasileiro Hermenegildo Cavalcante, antes de seu concerto na Exposição de Bruxelas",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,22/09/1958,Fotografia,14134,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-com-arminda-numa-entrevista-a-hermenegildo-cavalcante-antes-de-seu-concerto-na-exposicao-de-bruxelas/,Bélgica > Bruxelas,Doação,1977.16.195,,"Villa-Lobos, com Arminda, numa entrevista a Hermenegildo Cavalcante antes de seu concerto na Exposição de Bruxelas",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,22/09/1958,Fotografia,14136,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-arminda-rainha-elizabeth-da-belgica-lais-gouthier-2a-a-esquerda-e-nao-identificados-apos-concerto-com-a-orquestra-sinfonica-da-radiodifusao-nacional-da-belgica-orchestre-symphonique/,Bélgica,Doação,1977.16.194,,"Villa-Lobos, Arminda, Rainha Elizabeth da Bélgica, Lais Gouthier (2ª à esquerda) e não identificados, após concerto com a Orquestra Sinfônica da Radiodifusão Nacional da Bélgica (Orchestre Symphonique de la Radiodiffusion Nationale Belge)",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,22/09/1958,Fotografia,14138,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-arminda-rainha-elizabeth-da-belgica-lais-gouthier-1a-a-esquerda-e-nao-identificados-apos-concerto-com-a-orquestra-sinfonica-da-radiodifusao-nacional-da-belgica-orchestre-symphonique/,Bélgica,Doação,1977.16.193,,"Villa-Lobos, Arminda, Rainha Elizabeth da Bélgica, Lais Gouthier (1ª à esquerda) e não identificados, após concerto com a Orquestra Sinfônica da Radiodifusão Nacional da Bélgica (Orchestre Symphonique de la Radiodiffusion Nationale Belge)",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,22/09/1958,Fotografia,14140,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-com-a-rainha-elizabeth-da-belgica-lais-gouthier-1a-a-esquerda-e-nao-identificados-apos-concerto-com-a-orquestra-sinfonica-da-radiodifusao-nacional-da-belgica-orchestre-symph/,Bélgica,Doação,1977.16.192,,"Villa-Lobos e Arminda com a Rainha Elizabeth da Bélgica, Lais Gouthier (1ª à esquerda) e não identificados, após concerto com a Orquestra Sinfônica da Radiodifusão Nacional da Bélgica (Orchestre Symphonique de la Radiodiffusion Nationale Belge)",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,Setembro de 1958,Fotografia,14142,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-com-o-escritor-e-jornalista-gilberto-amado/,,Doação,1977.16.196,,Villa-Lobos com o escritor e jornalista Gilberto Amado,Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,24/08/1958,Fotografia,14144,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-regendo-o-momoprecoce-com-sonia-maria-strutt-ao-piano-e-a-orquestra-sinfonica-do-theatro-municipal-do-rio-de-janeiro-no-theatro-municipal/,,Doação,1982.16.282,,Villa-Lobos regendo o “Momoprecoce” com Sonia Maria Strutt ao piano e a Orquestra Sinfônica do Theatro Municipal do Rio de Janeiro no Theatro Municipal,Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,24/08/1958,Fotografia,14146,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-regendo-o-momoprecoce-com-sonia-maria-strutt-ao-piano-e-a-orquestra-sinfonica-do-theatro-municipal-do-rio-de-janeiro/,Brasil > Rio de Janeiro,Doação,1977.16.197,,Villa-Lobos regendo o “Momoprecoce” com Sonia Maria Strutt ao piano e a Orquestra Sinfônica do Theatro Municipal do Rio de Janeiro,Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,31/07/1958,Fotografia,14148,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/paulo-silva/,,Doação,2008.16.020,"Com a dedicatória “Ao eminente compositor patrício - H. Villa-Lobos, pela nossa prezada amizade com meu grande respeito e admiração por sua mravilhosa arte. Paulo Silva - 31 julho de 1958 - Rio”.",Paulo Silva,Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,12/07/1958,Fotografia,14150,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-o-jornalista-al-neto-afonso-alberto-ribeiro-neto-em-entrevista-para-televisao/,,Doação,1983.16.123,,"Villa-Lobos e o jornalista Al Neto, Afonso Alberto Ribeiro Neto, em entrevista para televisão",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,Julho de 1958,Fotografia,14152,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ao-lado-de-luiz-heitor-correa-de-azevedo-atras-felicja-blumental-conservatorio-rachmaninoff/,,Doação,1977.16.294,,"Villa-Lobos ao lado de Luiz Heitor Corrêa de Azevedo. Atrás, Felicja Blumental. Conservatório Rachmaninoff",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,28/03/1958,Fotografia,14154,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-no-club-des-trois-centres-por-ocasiao-de-uma-palestra-do-compositor/,,Doação,1982.16.126,,"Villa-Lobos no Club des Trois Centres, por ocasião de uma palestra do compositor",Fotografia em preto e branco; papel
Não identificado ,10 Comunicação > 10.1 Documento,10/03/1958,Fotografia,14156,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-em-sua-residencia-com-andrade-muricy/,,Doação,1987.16.026,,"Villa-Lobos e Arminda em sua residência, com Andrade Muricy",Fotografia em preto e branco; papel
